flow_id,tx_packets,rx_packets,lost_packets,retx_packets,mean_delay_ms,throughput_mbps
3381,40,34,6,10,76.4412,0.00182432
3382,32,32,0,64,12.0312,6.992e-05
3383,11,11,0,22,12,2.432e-05
3384,32,32,0,64,12.0312,7.248e-05
3385,28,28,0,56,12.0357,7.152e-05
3386,7,7,0,8,62,0.00024296
3387,78,68,10,8,69.1029,0.00388708
3388,5,5,0,10,12,1.056e-05
3389,58,47,15,8,64.8936,0.00261628
3390,44,44,0,88,12.0455,0.00010608
3391,30,30,0,60,12.0333,6.896e-05
3392,75,74,1,10,66.8514,0.00424912
3393,64,57,9,10,74.4386,0.00323232
3394,59,59,0,118,12.0508,0.00013056
3395,40,40,0,80,12.05,9.104e-05
3396,49,49,0,8,69.0408,0.00273268
3397,26,26,0,52,12.0385,5.424e-05
3398,66,66,0,8,73.2576,0.00377552
3399,124,106,25,8,74.8962,0.00620304
3400,34,34,0,68,12.0294,7.088e-05
3401,82,82,0,164,12.061,0.00020912
3402,110,96,18,8,71.3021,0.00561628
3403,68,54,23,8,76.9074,0.0030894
3404,20,20,0,8,77.35,0.000978
3405,69,69,0,138,12.058,0.00016256
3406,43,43,0,86,12.0465,0.000104
3407,42,42,0,8,75.7857,0.0023364
3408,11,11,0,22,12,2.304e-05
3409,22,22,0,44,12.0455,4.592e-05
3410,63,58,5,10,76.0172,0.00331736
3411,12,12,0,8,74.25,0.00052736
3412,36,36,0,8,71.7222,0.00195224
3413,35,35,0,70,12.0286,7.616e-05
3414,7,7,0,14,12,1.472e-05
3415,19,19,0,38,12.0526,3.968e-05
3416,30,30,0,8,73.6333,0.00162408
3417,14,11,3,8,79.9091,0.00045676
3418,16,16,0,32,12,3.344e-05
3419,7,7,0,14,12,1.472e-05
3420,90,69,33,8,73.1159,0.00395824
3421,105,77,38,8,76.5974,0.00444816
3422,51,51,0,102,12.0588,0.00013408
3423,138,123,17,8,79.1382,0.00723312
3424,60,60,0,120,12.0667,0.00016368
3425,87,87,0,174,12.0575,0.00021216
3426,12,12,0,24,12,2.896e-05
3427,246,231,15,8,70.0043,0.0137554
3428,80,70,11,8,80.3286,0.00400408
3429,144,144,0,288,12.0556,0.00033552
3430,57,57,0,114,12.0526,0.000136
3431,113,98,15,10,71.7857,0.00565568
3432,44,35,9,8,72.9429,0.00193292
3433,89,89,0,178,12.0674,0.00024608
3434,31,31,0,62,12.0645,7.968e-05
3435,34,27,7,8,72.963,0.00140204
3436,83,77,6,8,62.4156,0.00447872
3437,30,22,8,8,61.9091,0.00110036
3438,21,21,0,42,12.0476,5.28e-05
3439,47,47,0,94,12.0426,0.00010496
3440,19,19,0,38,12.0526,4.544e-05
3441,33,33,0,8,60.8485,0.00177432
3442,18,18,0,36,12,3.76e-05
3443,38,38,0,8,72.7895,0.00207116
3444,22,22,0,8,77.3182,0.00110212
3445,20,20,0,40,12.05,4.176e-05
3446,111,108,3,8,73.3241,0.00633972
3447,12,12,0,24,12,2.512e-05
3448,57,57,0,114,12.0526,0.00012128
3449,155,134,25,8,64.4179,0.00787704
3450,87,87,0,174,12.0575,0.00021344
3451,24,24,0,6,42.2083,0.00127608
3452,71,71,0,8,46.7887,0.00407872
3453,13,13,0,26,12,2.72e-05
3454,37,37,0,74,12.027,7.712e-05
3455,46,46,0,8,50.913,0.00257308
3456,24,24,0,48,12.0417,5.008e-05
3457,45,45,0,8,46.1778,0.00253692
3458,24,24,0,48,12.0417,5.008e-05
3459,25,25,0,8,33.52,0.00130388
3460,14,14,0,28,12,2.928e-05
3461,21,21,0,8,38.1429,0.001072
3462,12,12,0,24,12,2.512e-05
3463,75,75,0,8,54.8667,0.004326
3464,39,39,0,78,12.0513,8.128e-05
3465,102,102,0,8,66.451,0.00598468
3466,52,52,0,104,12.0385,0.00010832
3467,47,47,0,8,37.7447,0.00264784
3468,25,25,0,50,12.04,5.216e-05
3469,154,140,14,8,60.0786,0.008259
3470,84,84,0,168,12.0476,0.00019696
3471,30,30,0,8,38.5,0.00160204
3472,16,16,0,32,12,3.344e-05
3473,25,25,0,8,36.52,0.0012938
3474,14,14,0,28,12,2.928e-05
3475,39,39,0,8,48.6667,0.00215152
3476,11,11,0,8,38,0.00047188
3477,21,21,0,42,12.0476,4.384e-05
3478,7,7,0,14,12,1.472e-05
3479,26,26,0,8,51.8462,0.00135684
3480,14,14,0,28,12,2.928e-05
3481,101,86,15,8,64.407,0.00501272
3482,57,57,0,114,12.0526,0.00013952
3483,41,34,7,8,72.3235,0.00184356
3484,24,24,0,48,12.0417,5.808e-05
3485,65,58,8,8,70.3103,0.00327532
3486,45,45,0,90,12.0444,0.00011264
