flow_id,tx_packets,rx_packets,lost_packets,retx_packets,mean_delay_ms,throughput_mbps
3277,9,9,0,8,40.7778,0.0003526
3278,73,66,7,10,69.1515,0.00373824
3279,211,196,18,8,75.0969,0.0116385
3280,6,6,0,12,12,1.264e-05
3281,48,48,0,96,12.0417,0.00011888
3282,123,123,0,246,12.0569,0.00029504
3283,38,32,6,8,77.875,0.00175356
3284,276,240,57,8,76.025,0.0143217
3285,23,23,0,46,12.0435,5.792e-05
3286,166,166,0,332,12.0542,0.00038864
3287,40,33,7,10,76.3939,0.00181944
3288,24,14,13,8,76.1429,0.00064808
3289,42,23,26,8,73.5652,0.00120616
3290,26,26,0,52,12.0385,6.128e-05
3291,10,10,0,20,12,2.256e-05
3292,17,17,0,34,12,3.808e-05
3293,32,32,0,8,72.6875,0.00174044
3294,17,17,0,34,12,3.552e-05
3295,76,62,14,8,81.2903,0.00354108
3296,23,12,11,8,84,0.00051476
3297,45,45,0,90,12.0444,0.0001168
3298,9,9,0,18,12,1.92e-05
3299,43,32,11,8,79.6562,0.0017038
3300,66,64,2,10,76.5781,0.00358752
3301,71,56,20,8,71.8036,0.00319692
3302,25,25,0,50,12.04,6.464e-05
3303,53,53,0,106,12.0377,0.00011808
3304,42,42,0,84,12.0476,0.00010352
3305,19,19,0,8,81.3684,0.00092312
3306,11,11,0,22,12,2.304e-05
3307,48,48,0,8,68.9792,0.00267156
3308,25,25,0,50,12.04,5.216e-05
3309,8,8,0,8,62.875,0.0002622
3310,422,371,68,8,74.2857,0.022218
3311,82,51,35,8,78.902,0.00288224
3312,5,5,0,10,12,1.056e-05
3313,299,299,0,598,12.0635,0.00080416
3314,43,43,0,86,12.0465,0.00011648
3315,44,30,15,8,79.5667,0.00160448
3316,25,25,0,50,12.04,6.176e-05
3317,34,30,4,8,77.2,0.00159744
3318,43,30,13,8,83.6667,0.00162448
3319,19,19,0,38,12.0526,4.128e-05
3320,135,122,14,10,77.0082,0.00718272
3321,24,24,0,48,12.0417,6.288e-05
3322,98,98,0,196,12.0612,0.00024464
3323,41,36,5,10,85.0556,0.00198976
3324,27,27,0,54,12.037,6.112e-05
3325,15,15,0,8,83.6667,0.00069348
3326,139,116,24,10,73.319,0.00676504
3327,5,5,0,8,78.8,7.244e-05
3328,9,9,0,18,12,1.888e-05
3329,117,105,13,8,75.4762,0.00612924
3330,91,91,0,182,12.0549,0.00023008
